"","city","metric","region","metro_size","display_title","Season","seasonal_average","lq_rank"
"1","Dallas","downtown","Southwest","large","Dallas, TX","Season_9",1.91576025390161,1
"2","Orlando","downtown","Southeast","medium","Orlando, FL","Season_8",1.83473376030098,1
"3","Dallas","downtown","Southwest","large","Dallas, TX","Season_7",1.79153846153846,1
"4","Dallas","downtown","Southwest","large","Dallas, TX","Season_8",1.76608732215938,2
"5","Dallas","downtown","Southwest","large","Dallas, TX","Season_6",1.75,1
"6","Dallas","downtown","Southwest","large","Dallas, TX","Season_11",1.74715809643678,1
"7","Dallas","downtown","Southwest","large","Dallas, TX","Season_10",1.65782865064385,1
"8","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_9",1.55052939044592,2
"9","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_9",1.54855565029747,3
"10","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_10",1.40118736300679,2
"11","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_11",1.38396012769395,2
"12","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_11",1.34518742545159,3
"13","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_4",1.31615384615385,1
"14","Orlando","downtown","Southeast","medium","Orlando, FL","Season_2",1.31583333333333,1
"15","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_8",1.30851666970228,3
"16","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_11",1.25339675604912,4
"17","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_8",1.22489191425888,4
"18","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_10",1.21917508745421,3
"19","Orlando","downtown","Southeast","medium","Orlando, FL","Season_10",1.21611075027859,4
"20","Fresno","downtown","Pacific","medium","Fresno, CA","Season_11",1.21159752623657,5
"21","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_7",1.19833333333333,2
"22","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_10",1.19169045754152,5
"23","Fresno","downtown","Pacific","medium","Fresno, CA","Season_10",1.18765734206057,6
"24","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_9",1.17335015176475,4
"25","El Paso","downtown","Southwest","medium","El Paso, TX","Season_11",1.16787727665261,6
"26","Orlando","downtown","Southeast","medium","Orlando, FL","Season_1",1.16333333333333,1
"27","Dallas","downtown","Southwest","large","Dallas, TX","Season_5",1.1475,1
"28","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_6",1.137,2
"29","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_6",1.12153846153846,3
"30","Columbus","downtown","Midwest","large","Columbus, OH","Season_9",1.12153278462065,5
"31","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_7",1.09166666666667,3
"32","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_7",1.09076923076923,4
"33","Fresno","downtown","Pacific","medium","Fresno, CA","Season_9",1.07993389719628,6
"34","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_5",1.077,2
"35","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_8",1.07389219902438,5
"36","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_8",1.06546946191967,6
"37","Columbus","downtown","Midwest","large","Columbus, OH","Season_8",1.04629600598957,7
"38","Fresno","downtown","Pacific","medium","Fresno, CA","Season_8",1.03386943306583,8
"39","Fresno","downtown","Pacific","medium","Fresno, CA","Season_7",1.02153846153846,5
"40","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_3",1.018,1
"41","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_3",1.01409090909091,2
"42","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_4",1.00916666666667,2
"43","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_7",1.00272727272727,6
"44","Orlando","downtown","Southeast","medium","Orlando, FL","Season_9",1.00182060628132,7
"45","Columbus","downtown","Midwest","large","Columbus, OH","Season_4",1,3
"46","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_1",0.986666666666667,2
"47","San Diego","downtown","Pacific","large","San Diego, CA","Season_11",0.985836921018153,7
"48","El Paso","downtown","Southwest","medium","El Paso, TX","Season_7",0.980909090909091,7
"49","San Diego","downtown","Pacific","large","San Diego, CA","Season_6",0.971538461538462,4
"50","San Diego","downtown","Pacific","large","San Diego, CA","Season_10",0.96355136044413,7
"51","El Paso","downtown","Southwest","medium","El Paso, TX","Season_10",0.954272656344783,8
"52","Omaha","downtown","Midwest","medium","Omaha, NE","Season_11",0.951440724668015,8
"53","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_2",0.948,2
"54","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_11",0.946719728265062,9
"55","Washington DC","downtown","Northeast","large","Washington DC","Season_3",0.942916666666667,3
"56","Orlando","downtown","Southeast","medium","Orlando, FL","Season_7",0.939230769230769,8
"57","Columbus","downtown","Midwest","large","Columbus, OH","Season_11",0.934936495382568,10
"58","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_2",0.927272727272727,3
"59","San Diego","downtown","Pacific","large","San Diego, CA","Season_7",0.922142857142857,9
"60","Omaha","downtown","Midwest","medium","Omaha, NE","Season_9",0.919112002038487,8
"61","Fresno","downtown","Pacific","medium","Fresno, CA","Season_6",0.916,5
"62","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_9",0.913880878509941,9
"63","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_1",0.9105,3
"64","El Paso","downtown","Southwest","medium","El Paso, TX","Season_9",0.909937380923298,10
"65","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_6",0.905,6
"66","Houston","downtown","Southwest","large","Houston, TX","Season_7",0.9,10
"67","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_11",0.898453118743903,11
"68","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_5",0.898181818181818,3
"69","San Diego","downtown","Pacific","large","San Diego, CA","Season_9",0.891254318818246,11
"70","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_6",0.886,7
"71","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_1",0.882,4
"72","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_6",0.881111111111111,8
"73","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_3",0.868461538461539,4
"74","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_5",0.866153846153846,4
"75","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_7",0.865454545454545,11
"76","Orlando","downtown","Southeast","medium","Orlando, FL","Season_11",0.862850362947832,12
"77","Tampa","downtown","Southeast","medium","Tampa, FL","Season_9",0.852070576983144,12
"78","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_10",0.850620991100161,9
"79","Tampa","downtown","Southeast","medium","Tampa, FL","Season_6",0.848888888888889,9
"80","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_4",0.848333333333333,4
"81","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_7",0.848333333333333,12
"82","Wichita","downtown","Midwest","medium","Wichita, KS","Season_10",0.845503301560035,10
"83","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_8",0.845278217455864,9
"84","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_11",0.839732209495375,13
"85","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_9",0.839496708152467,13
"86","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_6",0.832727272727273,10
"87","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_2",0.8325,4
"88","El Paso","downtown","Southwest","medium","El Paso, TX","Season_6",0.83,11
"89","Wichita","downtown","Midwest","medium","Wichita, KS","Season_11",0.829852601613364,14
"90","Wichita","downtown","Midwest","medium","Wichita, KS","Season_9",0.829788571612427,14
"91","El Paso","downtown","Southwest","medium","El Paso, TX","Season_8",0.827049286347508,10
"92","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_11",0.822355332313465,15
"93","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_9",0.822197306692222,15
"94","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_2",0.82,5
"95","San Diego","downtown","Pacific","large","San Diego, CA","Season_8",0.819777941748278,11
"96","Fresno","downtown","Pacific","medium","Fresno, CA","Season_5",0.818,5
"97","San Diego","downtown","Pacific","large","San Diego, CA","Season_5",0.816666666666667,6
"98","Omaha","downtown","Midwest","medium","Omaha, NE","Season_10",0.814838750247766,11
"99","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_11",0.813420813622575,16
"100","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_7",0.812727272727273,13
"101","Fresno","downtown","Pacific","medium","Fresno, CA","Season_1",0.81,5
"102","Tampa","downtown","Southeast","medium","Tampa, FL","Season_7",0.806,14
"103","Tampa","downtown","Southeast","medium","Tampa, FL","Season_10",0.805635378814931,12
"104","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_8",0.804932040151017,12
"105","Tampa","downtown","Southeast","medium","Tampa, FL","Season_8",0.80338398602049,13
"106","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_9",0.801788233788623,16
"107","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_10",0.800928777211981,13
"108","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_10",0.799772401993242,14
"109","San Diego","downtown","Pacific","large","San Diego, CA","Season_3",0.798636363636364,5
"110","Fresno","downtown","Pacific","medium","Fresno, CA","Season_3",0.797,6
"111","Omaha","downtown","Midwest","medium","Omaha, NE","Season_7",0.796153846153846,15
"112","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_10",0.795836591461295,15
"113","Wichita","downtown","Midwest","medium","Wichita, KS","Season_6",0.795454545454545,12
"114","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_8",0.793564876512599,14
"115","Fresno","downtown","Pacific","medium","Fresno, CA","Season_4",0.793333333333333,5
"116","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_5",0.793,7
"117","London","downtown","Canada","medium","London, ON","Season_11",0.792492870747769,17
"118","Wichita","downtown","Midwest","medium","Wichita, KS","Season_7",0.791666666666667,16
"119","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_3",0.791,7
"120","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_5",0.789166666666667,8
"121","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_11",0.787577102547862,18
"122","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_11",0.784679995001202,19
"123","Wichita","downtown","Midwest","medium","Wichita, KS","Season_5",0.784444444444444,9
"124","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_1",0.7825,6
"125","Omaha","downtown","Midwest","medium","Omaha, NE","Season_6",0.781,13
"126","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_4",0.78,6
"127","Tampa","downtown","Southeast","medium","Tampa, FL","Season_11",0.779480238120199,20
"128","Memphis","downtown","Southeast","medium","Memphis, TN","Season_7",0.779230769230769,17
"129","New York","downtown","Northeast","large","New York, NY","Season_9",0.778402611922658,17
"130","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_10",0.773977724456269,16
"131","Nashville","downtown","Southeast","large","Nashville, TN","Season_6",0.771538461538462,14
"132","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_9",0.770082326817726,18
"133","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_6",0.77,15
"134","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_7",0.77,18
"135","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_7",0.769230769230769,19
"136","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_10",0.767832255069569,17
"137","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_8",0.767572282389131,15
"138","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_7",0.767142857142857,20
"139","Tampa","downtown","Southeast","medium","Tampa, FL","Season_3",0.764545454545455,8
"140","Fresno","downtown","Pacific","medium","Fresno, CA","Season_2",0.764,6
"141","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_9",0.763472350557266,19
"142","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_6",0.763,16
"143","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_10",0.761995157486216,18
"144","Miami","downtown","Southeast","medium","Miami, FL","Season_3",0.761923076923077,9
"145","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_10",0.760196186431895,19
"146","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_7",0.76,21
"147","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_3",0.759166666666667,10
"148","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_6",0.756666666666667,17
"149","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_9",0.756010638456642,20
"150","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_5",0.755,10
"151","Tampa","downtown","Southeast","medium","Tampa, FL","Season_4",0.754615384615385,7
"152","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_11",0.754574921673326,21
"153","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_8",0.750274269492125,16
"154","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_9",0.747323223104582,21
"155","Columbus","downtown","Midwest","large","Columbus, OH","Season_7",0.744166666666667,22
"156","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_3",0.743846153846154,11
"157","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_2",0.7425,7
"158","New York","downtown","Northeast","large","New York, NY","Season_11",0.740296287596794,22
"159","Omaha","downtown","Midwest","medium","Omaha, NE","Season_3",0.74,12
"160","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_9",0.73966560421534,22
"161","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_9",0.739570443065067,23
"162","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_3",0.737083333333333,13
"163","Nashville","downtown","Southeast","large","Nashville, TN","Season_7",0.735833333333333,23
"164","Houston","downtown","Southwest","large","Houston, TX","Season_8",0.73449667851312,17
"165","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_7",0.733636363636364,24
"166","Omaha","downtown","Midwest","medium","Omaha, NE","Season_5",0.733333333333333,11
"167","Omaha","downtown","Midwest","medium","Omaha, NE","Season_8",0.729657598489,18
"168","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_6",0.728461538461538,18
"169","Washington DC","downtown","Northeast","large","Washington DC","Season_11",0.728003927283093,23
"170","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_4",0.725454545454545,8
"171","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_8",0.72490237858291,19
"172","Wichita","downtown","Midwest","medium","Wichita, KS","Season_8",0.723426222957792,20
"173","Halifax","downtown","Canada","medium","Halifax, NS","Season_9",0.720469759096462,24
"174","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_6",0.719,19
"175","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_3",0.7185,14
"176","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_3",0.715384615384615,15
"177","Memphis","downtown","Southeast","medium","Memphis, TN","Season_11",0.71496037101209,24
"178","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_8",0.71471047741597,21
"179","Miami","downtown","Southeast","medium","Miami, FL","Season_6",0.712222222222222,20
"180","El Paso","downtown","Southwest","medium","El Paso, TX","Season_5",0.712,12
"181","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_9",0.710505887699383,25
"182","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_3",0.71,16
"183","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_2",0.708888888888889,8
"184","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_11",0.708611516880859,25
"185","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_11",0.707325946685995,26
"186","Tampa","downtown","Southeast","medium","Tampa, FL","Season_5",0.703846153846154,13
"187","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_4",0.701818181818182,9
"188","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_10",0.701206501012907,20
"189","Las Vegas","downtown","Southwest","medium","Las Vegas, NV","Season_2",0.7,9
"190","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_10",0.699893165679341,21
"191","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_6",0.699090909090909,21
"192","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_11",0.698839731872824,27
"193","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_5",0.697777777777778,14
"194","Orlando","downtown","Southeast","medium","Orlando, FL","Season_5",0.696666666666667,15
"195","London","downtown","Canada","medium","London, ON","Season_7",0.696363636363636,25
"196","Miami","downtown","Southeast","medium","Miami, FL","Season_11",0.693435916600397,28
"197","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_5",0.693,16
"198","Washington DC","downtown","Northeast","large","Washington DC","Season_10",0.692952522462036,22
"199","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_6",0.6925,22
"200","San Jose","downtown","Pacific","large","San Jose, CA","Season_6",0.691666666666667,23
"201","Wichita","downtown","Midwest","medium","Wichita, KS","Season_3",0.690833333333333,17
"202","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_5",0.69,17
"203","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_4",0.689166666666667,10
"204","Miami","downtown","Southeast","medium","Miami, FL","Season_5",0.689,18
"205","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_4",0.6875,11
"206","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_7",0.687272727272727,26
"207","Memphis","downtown","Southeast","medium","Memphis, TN","Season_8",0.686773298352676,22
"208","Columbus","downtown","Midwest","large","Columbus, OH","Season_10",0.686751454529409,23
"209","Washington DC","downtown","Northeast","large","Washington DC","Season_7",0.685,27
"210","Orlando","downtown","Southeast","medium","Orlando, FL","Season_4",0.683,12
"211","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_8",0.681953830823834,23
"212","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_11",0.680313288500563,29
"213","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_10",0.680189144873763,24
"214","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_7",0.68,28
"215","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_8",0.679256448332979,24
"216","Memphis","downtown","Southeast","medium","Memphis, TN","Season_6",0.677777777777778,24
"217","New York","downtown","Northeast","large","New York, NY","Season_10",0.677547454112105,25
"218","San Jose","downtown","Pacific","large","San Jose, CA","Season_11",0.675522261930526,30
"219","Wichita","downtown","Midwest","medium","Wichita, KS","Season_4",0.675,13
"220","Memphis","downtown","Southeast","medium","Memphis, TN","Season_10",0.674599426172824,26
"221","El Paso","downtown","Southwest","medium","El Paso, TX","Season_1",0.671818181818182,7
"222","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_4",0.671111111111111,14
"223","San Jose","downtown","Pacific","large","San Jose, CA","Season_7",0.67,29
"224","Miami","downtown","Southeast","medium","Miami, FL","Season_10",0.669201702518614,27
"225","Omaha","downtown","Midwest","medium","Omaha, NE","Season_4",0.669090909090909,15
"226","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_6",0.668333333333333,25
"227","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_8",0.667464961536814,25
"228","Miami","downtown","Southeast","medium","Miami, FL","Season_7",0.666666666666667,30
"229","Orlando","downtown","Southeast","medium","Orlando, FL","Season_6",0.666153846153846,26
"230","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_1",0.665454545454545,8
"231","San Jose","downtown","Pacific","large","San Jose, CA","Season_10",0.66506956150494,28
"232","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_7",0.665,31
"233","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_10",0.664854332190501,29
"234","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_5",0.664444444444444,19
"235","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_5",0.662,20
"236","Washington DC","downtown","Northeast","large","Washington DC","Season_1",0.662,9
"237","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_10",0.660690133983221,30
"238","Miami","downtown","Southeast","medium","Miami, FL","Season_4",0.66,16
